@relation gym

@attribute temperature real
@attribute icey {TRUE, FALSE}
@attribute dayoftheweek { weekend, mwf, ttr}
@attribute sick {TRUE, FALSE}
@attribute sore {TRUE, FALSE}
@attribute gotogym {yes, no}


@data
40, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, ttr, FALSE, FALSE, no
50, FALSE, mwf, FALSE, FALSE, yes
95, FALSE, weekend, FALSE, FALSE, yes
90, FALSE, weekend, FALSE, FALSE, yes
99, FALSE, mwf, FALSE, TRUE, yes
23, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, mwf, FALSE, FALSE, yes
22, FALSE, mwf, FALSE, FALSE, yes
28, FALSE, mwf, FALSE, FALSE, yes
42, FALSE, mwf, FALSE, FALSE, yes
79, FALSE, ttr, FALSE, FALSE, yes
73, FALSE, weekend, FALSE, FALSE, no
97, FALSE, mwf, FALSE, TRUE, yes
26, FALSE, weekend, FALSE, FALSE, no
98, FALSE, ttr, FALSE, FALSE, yes
25, FALSE, ttr, FALSE, FALSE, yes
63, FALSE, mwf, FALSE, FALSE, yes
70, FALSE, ttr, FALSE, FALSE, no
80, FALSE, mwf, FALSE, FALSE, yes
81, FALSE, weekend, FALSE, FALSE, yes
51, FALSE, mwf, FALSE, TRUE, yes
87, FALSE, mwf, FALSE, FALSE, yes
87, FALSE, weekend, FALSE, FALSE, yes
60, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, ttr, FALSE, TRUE, yes
62, FALSE, weekend, FALSE, FALSE, no
52, FALSE, mwf, FALSE, FALSE, yes
39, FALSE, mwf, FALSE, FALSE, yes
67, FALSE, weekend, FALSE, FALSE, yes
29, FALSE, weekend, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, FALSE, no
66, FALSE, weekend, FALSE, FALSE, yes
35, FALSE, ttr, FALSE, FALSE, yes
61, FALSE, weekend, FALSE, FALSE, yes
67, FALSE, weekend, FALSE, FALSE, yes
95, FALSE, mwf, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, FALSE, yes
75, FALSE, weekend, FALSE, FALSE, yes
99, FALSE, mwf, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, FALSE, yes
32, FALSE, ttr, FALSE, FALSE, yes
78, FALSE, ttr, FALSE, FALSE, no
50, FALSE, mwf, FALSE, TRUE, no
44, FALSE, weekend, FALSE, FALSE, yes
95, FALSE, mwf, FALSE, FALSE, yes
77, FALSE, mwf, FALSE, TRUE, yes
56, FALSE, ttr, FALSE, FALSE, yes
34, FALSE, ttr, FALSE, FALSE, yes
64, FALSE, ttr, FALSE, FALSE, yes
75, FALSE, mwf, FALSE, FALSE, yes
88, FALSE, weekend, FALSE, FALSE, yes
94, FALSE, mwf, FALSE, FALSE, yes
45, FALSE, mwf, FALSE, FALSE, no
46, FALSE, weekend, FALSE, FALSE, yes
84, FALSE, mwf, FALSE, FALSE, yes
57, FALSE, mwf, FALSE, FALSE, yes
81, FALSE, weekend, FALSE, TRUE, yes
41, FALSE, weekend, FALSE, TRUE, no
90, FALSE, weekend, FALSE, FALSE, no
86, FALSE, weekend, FALSE, FALSE, yes
64, FALSE, mwf, FALSE, FALSE, yes
33, FALSE, mwf, FALSE, FALSE, no
71, FALSE, ttr, FALSE, FALSE, yes
69, FALSE, mwf, FALSE, TRUE, yes
77, FALSE, ttr, FALSE, FALSE, yes
24, FALSE, mwf, FALSE, FALSE, yes
23, FALSE, weekend, FALSE, FALSE, yes
58, FALSE, mwf, FALSE, FALSE, yes
46, FALSE, ttr, FALSE, FALSE, yes
38, FALSE, ttr, FALSE, FALSE, yes
86, FALSE, weekend, FALSE, FALSE, no
35, FALSE, weekend, FALSE, FALSE, yes
80, FALSE, ttr, FALSE, FALSE, yes
26, FALSE, ttr, FALSE, FALSE, yes
52, FALSE, mwf, FALSE, FALSE, yes
58, FALSE, mwf, FALSE, TRUE, yes
41, FALSE, mwf, FALSE, FALSE, yes
63, FALSE, weekend, FALSE, FALSE, yes
81, FALSE, ttr, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, FALSE, yes
66, FALSE, mwf, FALSE, FALSE, yes
92, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, weekend, FALSE, FALSE, yes
25, TRUE, mwf, FALSE, FALSE, no
82, FALSE, weekend, FALSE, FALSE, yes
42, FALSE, weekend, FALSE, FALSE, no
71, FALSE, ttr, FALSE, FALSE, yes
40, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, weekend, FALSE, TRUE, no
97, FALSE, mwf, FALSE, FALSE, yes
75, FALSE, mwf, FALSE, FALSE, yes
35, FALSE, ttr, FALSE, FALSE, yes
27, FALSE, weekend, FALSE, FALSE, yes
65, FALSE, ttr, FALSE, FALSE, yes
38, FALSE, mwf, FALSE, FALSE, yes
51, FALSE, ttr, FALSE, FALSE, yes
44, FALSE, mwf, FALSE, TRUE, yes
53, FALSE, weekend, FALSE, FALSE, yes
38, FALSE, ttr, FALSE, FALSE, yes
63, FALSE, ttr, FALSE, FALSE, yes
93, FALSE, weekend, FALSE, FALSE, yes
85, FALSE, mwf, FALSE, FALSE, yes
76, FALSE, weekend, FALSE, FALSE, yes
71, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, weekend, FALSE, TRUE, yes
35, FALSE, ttr, FALSE, TRUE, yes
20, FALSE, weekend, FALSE, FALSE, yes
45, FALSE, mwf, FALSE, FALSE, yes
80, FALSE, ttr, FALSE, TRUE, no
21, FALSE, ttr, FALSE, FALSE, yes
43, FALSE, ttr, FALSE, FALSE, yes
92, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, mwf, FALSE, FALSE, no
36, FALSE, mwf, FALSE, FALSE, yes
32, FALSE, mwf, FALSE, FALSE, yes
34, FALSE, weekend, FALSE, FALSE, no
90, FALSE, weekend, FALSE, FALSE, yes
44, FALSE, mwf, FALSE, FALSE, yes
33, FALSE, ttr, FALSE, FALSE, yes
55, FALSE, weekend, FALSE, TRUE, no
23, FALSE, mwf, FALSE, FALSE, yes
59, FALSE, ttr, FALSE, FALSE, yes
34, FALSE, weekend, FALSE, FALSE, no
89, FALSE, mwf, FALSE, FALSE, no
81, FALSE, mwf, FALSE, TRUE, no
84, FALSE, weekend, FALSE, TRUE, no
40, FALSE, mwf, FALSE, FALSE, yes
41, FALSE, ttr, FALSE, FALSE, yes
79, FALSE, mwf, FALSE, FALSE, yes
34, FALSE, ttr, FALSE, FALSE, yes
80, FALSE, mwf, FALSE, TRUE, yes
67, FALSE, ttr, FALSE, FALSE, yes
74, FALSE, ttr, FALSE, FALSE, yes
88, FALSE, weekend, FALSE, FALSE, yes
42, FALSE, ttr, TRUE, FALSE, no
41, FALSE, weekend, FALSE, FALSE, yes
51, FALSE, weekend, FALSE, TRUE, yes
42, FALSE, weekend, FALSE, FALSE, no
60, FALSE, weekend, FALSE, FALSE, yes
89, FALSE, weekend, FALSE, FALSE, yes
23, FALSE, weekend, FALSE, FALSE, yes
49, FALSE, weekend, FALSE, FALSE, yes
41, FALSE, mwf, FALSE, FALSE, no
36, FALSE, ttr, FALSE, FALSE, yes
66, FALSE, ttr, FALSE, FALSE, yes
27, FALSE, mwf, FALSE, FALSE, yes
39, FALSE, mwf, FALSE, FALSE, yes
70, FALSE, weekend, FALSE, FALSE, yes
46, FALSE, mwf, FALSE, FALSE, yes
52, FALSE, weekend, TRUE, FALSE, no
24, FALSE, weekend, FALSE, FALSE, no
30, FALSE, weekend, FALSE, TRUE, yes
60, FALSE, mwf, FALSE, FALSE, no
43, FALSE, mwf, FALSE, FALSE, yes
91, FALSE, ttr, FALSE, FALSE, no
65, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, weekend, TRUE, FALSE, no
37, FALSE, mwf, FALSE, FALSE, no
86, FALSE, ttr, FALSE, FALSE, yes
97, FALSE, ttr, FALSE, FALSE, yes
78, FALSE, ttr, FALSE, FALSE, yes
48, FALSE, weekend, FALSE, FALSE, yes
40, FALSE, mwf, FALSE, FALSE, yes
25, FALSE, mwf, FALSE, FALSE, yes
93, FALSE, ttr, FALSE, FALSE, yes
51, FALSE, weekend, FALSE, TRUE, no
60, FALSE, mwf, FALSE, TRUE, no
37, FALSE, ttr, FALSE, FALSE, yes
87, FALSE, mwf, FALSE, FALSE, yes
78, FALSE, mwf, FALSE, FALSE, yes
40, FALSE, weekend, FALSE, FALSE, yes
48, FALSE, ttr, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, FALSE, yes
56, FALSE, ttr, FALSE, FALSE, yes
46, FALSE, ttr, FALSE, FALSE, yes
88, FALSE, mwf, FALSE, FALSE, yes
90, FALSE, mwf, FALSE, FALSE, yes
45, FALSE, weekend, FALSE, FALSE, yes
36, FALSE, mwf, FALSE, FALSE, yes
42, FALSE, mwf, FALSE, FALSE, yes
72, FALSE, weekend, FALSE, FALSE, yes
70, FALSE, weekend, FALSE, FALSE, no
28, FALSE, ttr, FALSE, FALSE, yes
55, FALSE, mwf, FALSE, FALSE, yes
83, FALSE, mwf, FALSE, FALSE, no
81, FALSE, mwf, FALSE, FALSE, yes
62, FALSE, mwf, FALSE, FALSE, yes
38, FALSE, ttr, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, FALSE, no
95, FALSE, mwf, FALSE, FALSE, yes
79, FALSE, mwf, FALSE, FALSE, no
35, FALSE, weekend, FALSE, FALSE, yes
55, FALSE, ttr, FALSE, TRUE, yes
98, FALSE, weekend, FALSE, FALSE, yes
54, FALSE, weekend, FALSE, FALSE, yes
79, FALSE, weekend, FALSE, FALSE, yes
53, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, ttr, FALSE, FALSE, yes
61, FALSE, ttr, FALSE, FALSE, no
60, FALSE, ttr, FALSE, FALSE, yes
84, FALSE, mwf, FALSE, FALSE, yes
56, FALSE, weekend, FALSE, FALSE, yes
25, FALSE, mwf, FALSE, FALSE, yes
42, FALSE, mwf, FALSE, FALSE, yes
51, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, mwf, FALSE, FALSE, yes
59, FALSE, mwf, FALSE, FALSE, yes
51, FALSE, weekend, FALSE, FALSE, no
76, FALSE, mwf, FALSE, FALSE, yes
92, FALSE, ttr, FALSE, FALSE, yes
74, FALSE, mwf, FALSE, FALSE, yes
73, FALSE, mwf, FALSE, FALSE, yes
62, FALSE, ttr, FALSE, FALSE, yes
97, FALSE, ttr, FALSE, FALSE, yes
76, FALSE, weekend, FALSE, FALSE, yes
36, FALSE, weekend, FALSE, FALSE, no
70, FALSE, weekend, FALSE, FALSE, yes
74, FALSE, mwf, FALSE, FALSE, yes
35, FALSE, mwf, FALSE, FALSE, yes
70, FALSE, weekend, FALSE, FALSE, yes
65, FALSE, ttr, FALSE, FALSE, yes
51, FALSE, weekend, FALSE, FALSE, yes
67, FALSE, ttr, FALSE, FALSE, yes
58, FALSE, ttr, FALSE, FALSE, yes
39, FALSE, weekend, FALSE, FALSE, yes
53, FALSE, ttr, FALSE, FALSE, yes
85, FALSE, weekend, FALSE, FALSE, yes
26, TRUE, weekend, FALSE, FALSE, no
73, FALSE, ttr, FALSE, FALSE, yes
45, FALSE, mwf, FALSE, FALSE, yes
29, FALSE, weekend, FALSE, FALSE, yes
96, FALSE, ttr, FALSE, FALSE, yes
90, FALSE, ttr, FALSE, TRUE, yes
66, FALSE, ttr, FALSE, FALSE, yes
25, FALSE, mwf, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, FALSE, no
28, FALSE, weekend, FALSE, FALSE, no
61, FALSE, weekend, FALSE, FALSE, yes
27, FALSE, ttr, FALSE, FALSE, yes
76, FALSE, mwf, FALSE, FALSE, yes
74, FALSE, ttr, FALSE, FALSE, yes
29, FALSE, mwf, FALSE, FALSE, no
85, FALSE, weekend, FALSE, FALSE, no
20, TRUE, mwf, TRUE, FALSE, no
35, FALSE, mwf, FALSE, FALSE, no
33, FALSE, mwf, FALSE, FALSE, yes
42, FALSE, weekend, FALSE, FALSE, yes
64, FALSE, ttr, FALSE, TRUE, yes
88, FALSE, mwf, FALSE, FALSE, yes
28, FALSE, ttr, TRUE, FALSE, no
81, FALSE, weekend, FALSE, FALSE, yes
65, FALSE, mwf, FALSE, FALSE, yes
37, FALSE, weekend, FALSE, FALSE, yes
41, FALSE, mwf, FALSE, TRUE, no
75, FALSE, ttr, FALSE, FALSE, yes
57, FALSE, mwf, FALSE, FALSE, yes
62, FALSE, ttr, FALSE, TRUE, yes
59, FALSE, ttr, FALSE, FALSE, yes
95, FALSE, mwf, FALSE, FALSE, yes
95, FALSE, ttr, FALSE, TRUE, yes
66, FALSE, mwf, FALSE, FALSE, yes
40, FALSE, mwf, FALSE, FALSE, yes
64, FALSE, mwf, FALSE, FALSE, yes
43, FALSE, ttr, FALSE, FALSE, yes
70, FALSE, ttr, FALSE, FALSE, yes
83, FALSE, ttr, FALSE, FALSE, yes
68, FALSE, ttr, FALSE, FALSE, yes
68, FALSE, mwf, FALSE, FALSE, yes
89, FALSE, weekend, FALSE, FALSE, yes
20, FALSE, weekend, FALSE, FALSE, yes
71, FALSE, weekend, FALSE, FALSE, yes
59, FALSE, mwf, FALSE, FALSE, yes
57, FALSE, weekend, FALSE, FALSE, yes
93, FALSE, ttr, FALSE, FALSE, yes
37, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, mwf, FALSE, FALSE, yes
37, FALSE, mwf, FALSE, FALSE, yes
20, FALSE, weekend, FALSE, FALSE, no
32, FALSE, ttr, FALSE, FALSE, no
35, FALSE, mwf, FALSE, TRUE, no
44, FALSE, mwf, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, TRUE, no
80, FALSE, ttr, FALSE, FALSE, yes
42, FALSE, weekend, FALSE, FALSE, yes
67, FALSE, ttr, FALSE, TRUE, yes
94, FALSE, weekend, FALSE, FALSE, yes
95, FALSE, weekend, FALSE, FALSE, yes
39, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, mwf, FALSE, FALSE, yes
86, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, mwf, FALSE, FALSE, no
92, FALSE, weekend, FALSE, FALSE, no
48, FALSE, ttr, FALSE, FALSE, yes
47, FALSE, weekend, FALSE, FALSE, yes
54, FALSE, weekend, FALSE, FALSE, yes
65, FALSE, weekend, FALSE, FALSE, yes
66, FALSE, ttr, FALSE, FALSE, yes
72, FALSE, mwf, FALSE, FALSE, no
24, FALSE, ttr, FALSE, FALSE, yes
43, FALSE, ttr, FALSE, FALSE, yes
74, FALSE, weekend, FALSE, TRUE, no
93, FALSE, mwf, FALSE, FALSE, yes
75, FALSE, mwf, FALSE, FALSE, yes
65, FALSE, mwf, FALSE, FALSE, yes
64, FALSE, mwf, FALSE, FALSE, yes
35, FALSE, mwf, FALSE, FALSE, yes
75, FALSE, mwf, FALSE, FALSE, yes
34, FALSE, mwf, FALSE, FALSE, yes
50, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, weekend, FALSE, FALSE, no
49, FALSE, weekend, TRUE, FALSE, no
83, FALSE, mwf, FALSE, FALSE, yes
67, FALSE, ttr, FALSE, FALSE, yes
94, FALSE, mwf, TRUE, FALSE, no
29, FALSE, weekend, FALSE, FALSE, no
77, FALSE, weekend, FALSE, FALSE, no
60, FALSE, ttr, FALSE, FALSE, yes
76, FALSE, mwf, FALSE, TRUE, yes
78, FALSE, mwf, FALSE, FALSE, yes
72, FALSE, mwf, FALSE, FALSE, yes
80, FALSE, weekend, FALSE, TRUE, no
35, FALSE, weekend, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, FALSE, yes
72, FALSE, ttr, FALSE, FALSE, yes
45, FALSE, ttr, FALSE, TRUE, yes
28, FALSE, mwf, FALSE, FALSE, yes
54, FALSE, mwf, FALSE, FALSE, yes
52, FALSE, weekend, FALSE, FALSE, no
95, FALSE, mwf, FALSE, FALSE, yes
97, FALSE, mwf, FALSE, FALSE, yes
72, FALSE, weekend, FALSE, FALSE, yes
70, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, ttr, FALSE, TRUE, yes
37, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, mwf, FALSE, FALSE, yes
34, FALSE, weekend, FALSE, FALSE, yes
33, FALSE, mwf, FALSE, FALSE, yes
34, FALSE, weekend, FALSE, FALSE, yes
33, FALSE, weekend, FALSE, TRUE, no
35, FALSE, ttr, FALSE, FALSE, yes
62, FALSE, mwf, FALSE, FALSE, yes
25, TRUE, weekend, FALSE, FALSE, no
62, FALSE, ttr, FALSE, FALSE, yes
46, FALSE, mwf, FALSE, FALSE, yes
20, TRUE, weekend, FALSE, FALSE, no
62, FALSE, weekend, FALSE, FALSE, yes
28, FALSE, mwf, FALSE, FALSE, yes
94, FALSE, ttr, FALSE, TRUE, yes
41, FALSE, weekend, FALSE, FALSE, yes
40, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, mwf, FALSE, FALSE, yes
77, FALSE, mwf, FALSE, FALSE, yes
63, FALSE, mwf, FALSE, FALSE, yes
88, FALSE, weekend, FALSE, TRUE, no
51, FALSE, weekend, FALSE, FALSE, yes
41, FALSE, mwf, FALSE, FALSE, yes
82, FALSE, ttr, FALSE, FALSE, yes
96, FALSE, weekend, FALSE, FALSE, no
44, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, weekend, FALSE, FALSE, no
61, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, weekend, FALSE, FALSE, yes
52, FALSE, ttr, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, FALSE, yes
41, FALSE, weekend, FALSE, FALSE, yes
48, FALSE, ttr, TRUE, FALSE, no
59, FALSE, weekend, FALSE, TRUE, no
52, FALSE, ttr, FALSE, FALSE, yes
22, FALSE, mwf, FALSE, FALSE, yes
82, FALSE, mwf, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, TRUE, no
35, FALSE, mwf, FALSE, FALSE, yes
51, FALSE, mwf, FALSE, FALSE, yes
37, FALSE, weekend, FALSE, FALSE, yes
74, FALSE, mwf, FALSE, FALSE, yes
50, FALSE, ttr, FALSE, FALSE, yes
46, FALSE, ttr, FALSE, FALSE, yes
79, FALSE, ttr, FALSE, FALSE, yes
30, TRUE, ttr, FALSE, FALSE, no
50, FALSE, weekend, FALSE, FALSE, yes
67, FALSE, ttr, FALSE, FALSE, yes
93, FALSE, mwf, FALSE, FALSE, yes
63, FALSE, weekend, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, FALSE, no
37, FALSE, weekend, FALSE, TRUE, no
96, FALSE, weekend, FALSE, FALSE, yes
88, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, mwf, FALSE, FALSE, no
88, FALSE, weekend, FALSE, TRUE, no
66, FALSE, weekend, FALSE, FALSE, no
67, FALSE, weekend, FALSE, FALSE, yes
66, FALSE, weekend, FALSE, FALSE, yes
63, FALSE, mwf, FALSE, FALSE, no
57, FALSE, weekend, FALSE, FALSE, yes
86, FALSE, ttr, FALSE, FALSE, no
79, FALSE, mwf, FALSE, FALSE, yes
49, FALSE, weekend, FALSE, FALSE, yes
70, FALSE, mwf, FALSE, FALSE, yes
20, FALSE, mwf, FALSE, FALSE, no
56, FALSE, weekend, FALSE, FALSE, yes
40, FALSE, ttr, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, FALSE, no
45, FALSE, ttr, FALSE, FALSE, yes
34, FALSE, weekend, FALSE, FALSE, yes
56, FALSE, mwf, FALSE, TRUE, yes
64, FALSE, mwf, FALSE, FALSE, yes
27, FALSE, weekend, FALSE, FALSE, yes
63, FALSE, mwf, FALSE, FALSE, no
76, FALSE, ttr, FALSE, FALSE, yes
77, FALSE, mwf, FALSE, FALSE, no
67, FALSE, weekend, FALSE, FALSE, no
47, FALSE, mwf, FALSE, FALSE, yes
46, FALSE, ttr, FALSE, FALSE, yes
23, FALSE, mwf, FALSE, FALSE, yes
25, TRUE, weekend, FALSE, FALSE, no
56, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, weekend, FALSE, TRUE, no
81, FALSE, mwf, FALSE, FALSE, yes
93, FALSE, mwf, FALSE, FALSE, yes
71, FALSE, mwf, FALSE, FALSE, yes
46, FALSE, mwf, FALSE, FALSE, yes
39, FALSE, mwf, FALSE, FALSE, yes
63, FALSE, weekend, FALSE, FALSE, yes
52, FALSE, ttr, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, FALSE, yes
62, FALSE, ttr, FALSE, FALSE, yes
92, FALSE, mwf, FALSE, FALSE, yes
88, FALSE, ttr, FALSE, FALSE, no
88, FALSE, ttr, FALSE, FALSE, yes
61, FALSE, ttr, FALSE, FALSE, yes
34, FALSE, mwf, FALSE, FALSE, yes
21, FALSE, mwf, FALSE, FALSE, no
36, FALSE, mwf, FALSE, FALSE, no
84, FALSE, mwf, FALSE, FALSE, no
89, FALSE, weekend, FALSE, FALSE, no
95, FALSE, mwf, FALSE, FALSE, yes
79, FALSE, mwf, FALSE, FALSE, yes
43, FALSE, mwf, FALSE, TRUE, yes
34, FALSE, weekend, FALSE, FALSE, yes
77, FALSE, ttr, FALSE, FALSE, yes
55, FALSE, ttr, FALSE, FALSE, yes
25, FALSE, ttr, FALSE, FALSE, yes
78, FALSE, mwf, FALSE, FALSE, yes
33, FALSE, mwf, FALSE, FALSE, no
53, FALSE, ttr, FALSE, TRUE, yes
46, FALSE, ttr, FALSE, FALSE, yes
85, FALSE, weekend, FALSE, FALSE, yes
90, FALSE, weekend, FALSE, FALSE, no
55, FALSE, weekend, FALSE, TRUE, no
28, TRUE, ttr, FALSE, TRUE, yes
78, FALSE, ttr, FALSE, FALSE, no
83, FALSE, mwf, FALSE, FALSE, yes
59, FALSE, weekend, FALSE, FALSE, no
34, FALSE, ttr, FALSE, FALSE, yes
92, FALSE, mwf, FALSE, FALSE, no
59, FALSE, weekend, FALSE, FALSE, yes
20, TRUE, ttr, FALSE, FALSE, no
62, FALSE, mwf, FALSE, TRUE, yes
87, FALSE, weekend, FALSE, FALSE, yes
98, FALSE, mwf, FALSE, FALSE, yes
30, FALSE, mwf, FALSE, FALSE, yes
23, FALSE, mwf, FALSE, FALSE, yes
43, FALSE, mwf, FALSE, FALSE, yes
70, FALSE, ttr, FALSE, FALSE, yes
43, FALSE, mwf, FALSE, FALSE, yes
57, FALSE, ttr, FALSE, FALSE, yes
92, FALSE, mwf, FALSE, FALSE, yes
49, FALSE, ttr, FALSE, FALSE, yes
79, FALSE, weekend, FALSE, FALSE, yes
79, FALSE, ttr, FALSE, FALSE, yes
41, FALSE, ttr, FALSE, FALSE, yes
58, FALSE, mwf, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, FALSE, yes
32, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, mwf, FALSE, FALSE, yes
75, FALSE, mwf, FALSE, FALSE, yes
73, FALSE, weekend, FALSE, FALSE, no
34, FALSE, mwf, FALSE, FALSE, yes
99, FALSE, mwf, FALSE, FALSE, yes
28, FALSE, mwf, FALSE, FALSE, yes
42, FALSE, mwf, FALSE, TRUE, no
74, FALSE, mwf, FALSE, FALSE, yes
45, FALSE, weekend, FALSE, FALSE, yes
42, FALSE, ttr, FALSE, FALSE, yes
98, FALSE, ttr, FALSE, FALSE, yes
92, FALSE, weekend, FALSE, FALSE, no
84, FALSE, weekend, FALSE, FALSE, yes
79, FALSE, weekend, FALSE, FALSE, yes
68, FALSE, weekend, FALSE, FALSE, yes
68, FALSE, weekend, FALSE, FALSE, yes
96, FALSE, weekend, FALSE, FALSE, no
56, FALSE, ttr, FALSE, FALSE, yes
49, FALSE, mwf, FALSE, FALSE, yes
26, FALSE, weekend, FALSE, FALSE, no
76, FALSE, mwf, FALSE, FALSE, yes
21, FALSE, mwf, FALSE, FALSE, no
88, FALSE, mwf, FALSE, FALSE, yes
91, FALSE, mwf, FALSE, FALSE, yes
55, FALSE, weekend, FALSE, FALSE, no
85, FALSE, mwf, FALSE, FALSE, yes
37, FALSE, weekend, FALSE, TRUE, yes
75, FALSE, ttr, FALSE, FALSE, yes
60, FALSE, mwf, FALSE, FALSE, yes
53, FALSE, weekend, FALSE, FALSE, no
41, FALSE, weekend, FALSE, FALSE, yes
60, FALSE, mwf, FALSE, FALSE, yes
33, FALSE, mwf, FALSE, TRUE, yes
65, FALSE, weekend, FALSE, FALSE, no
68, FALSE, ttr, FALSE, FALSE, yes
24, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, mwf, FALSE, FALSE, yes
93, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, weekend, FALSE, FALSE, yes
50, FALSE, ttr, FALSE, FALSE, yes
54, FALSE, weekend, FALSE, FALSE, no
56, FALSE, ttr, FALSE, FALSE, yes
67, FALSE, weekend, FALSE, FALSE, yes
63, FALSE, mwf, FALSE, FALSE, yes
68, FALSE, mwf, FALSE, FALSE, yes
82, FALSE, ttr, FALSE, FALSE, yes
72, FALSE, mwf, FALSE, FALSE, yes
38, FALSE, weekend, FALSE, TRUE, no
60, FALSE, weekend, FALSE, FALSE, yes
24, FALSE, mwf, FALSE, FALSE, yes
53, FALSE, weekend, FALSE, FALSE, no
80, FALSE, mwf, FALSE, FALSE, yes
74, FALSE, ttr, FALSE, TRUE, yes
50, FALSE, mwf, FALSE, FALSE, yes
97, FALSE, ttr, FALSE, FALSE, yes
57, FALSE, weekend, FALSE, FALSE, yes
73, FALSE, weekend, FALSE, FALSE, yes
61, FALSE, mwf, FALSE, FALSE, yes
21, FALSE, mwf, FALSE, FALSE, yes
79, FALSE, ttr, FALSE, FALSE, yes
71, FALSE, weekend, FALSE, TRUE, yes
59, FALSE, weekend, FALSE, FALSE, no
62, FALSE, ttr, FALSE, FALSE, yes
25, FALSE, weekend, FALSE, FALSE, no
75, FALSE, weekend, FALSE, FALSE, yes
65, FALSE, ttr, FALSE, TRUE, yes
49, FALSE, ttr, FALSE, FALSE, yes
84, FALSE, weekend, FALSE, FALSE, yes
85, FALSE, mwf, FALSE, FALSE, yes
47, FALSE, weekend, FALSE, FALSE, yes
72, FALSE, ttr, FALSE, FALSE, yes
75, FALSE, weekend, FALSE, FALSE, yes
51, FALSE, mwf, FALSE, FALSE, yes
35, FALSE, mwf, FALSE, FALSE, yes
37, FALSE, mwf, FALSE, FALSE, no
39, FALSE, mwf, FALSE, TRUE, no
76, FALSE, mwf, FALSE, FALSE, yes
36, FALSE, mwf, FALSE, FALSE, yes
32, FALSE, mwf, FALSE, FALSE, no
58, FALSE, weekend, FALSE, FALSE, no
63, FALSE, ttr, FALSE, FALSE, yes
52, FALSE, weekend, FALSE, FALSE, yes
71, FALSE, weekend, FALSE, FALSE, yes
77, FALSE, mwf, FALSE, FALSE, yes
41, FALSE, ttr, FALSE, TRUE, no
86, FALSE, mwf, FALSE, FALSE, yes
46, FALSE, mwf, FALSE, FALSE, yes
44, FALSE, mwf, FALSE, FALSE, yes
81, FALSE, ttr, FALSE, TRUE, yes
81, FALSE, ttr, FALSE, FALSE, yes
97, FALSE, ttr, FALSE, FALSE, yes
69, FALSE, weekend, FALSE, FALSE, no
95, FALSE, mwf, FALSE, FALSE, no
46, FALSE, mwf, FALSE, FALSE, yes
33, FALSE, mwf, FALSE, FALSE, no
73, FALSE, weekend, FALSE, TRUE, yes
23, FALSE, mwf, FALSE, FALSE, yes
97, FALSE, mwf, FALSE, TRUE, yes
57, FALSE, mwf, FALSE, FALSE, yes
99, FALSE, ttr, FALSE, FALSE, yes
81, FALSE, ttr, FALSE, TRUE, yes
91, FALSE, ttr, FALSE, FALSE, yes
22, FALSE, weekend, FALSE, FALSE, yes
96, FALSE, ttr, FALSE, FALSE, yes
98, FALSE, mwf, FALSE, FALSE, yes
31, FALSE, mwf, FALSE, TRUE, no
66, FALSE, ttr, FALSE, FALSE, yes
